url,title,full_title,publication_date,pdf_url,institution,og_title,og_description,wri_published,wri_authors,scrape_timestamp,status
https://www.wri.org/research/us-automotive-manufacturing-workers-transition-battery-electric-vehicles-assessment-impact,US automotive manufacturing workers in the transition to battery electric vehicles: An assessment of the impact and opportunities,US automotive manufacturing workers in the transition to battery electric vehicles: An assessment of the impact and opportunities,2025-30-10,https://files.wri.org/d8/s3fs-public/2025-11/us-automotive-manufacturing-workers-transition-battery-electric-vehicles.pdf?VersionId=sWr_FDlcn8SRNHpE3fPM.m6KUGc.F0q_,,US automotive manufacturing workers in the transition to battery electric vehicles: An assessment of the impact and opportunities,"More than 1 million workers are directly involved in the manufacturing of automobiles and automotive parts across the United States. As the transition from internal combustion engine vehicles (ICEVs) to battery electric vehicles (BEVs) takes place, it is important to understand how the transition will impact automotive manufacturing workers and the industry. What are the vulnerable occupations, and what transition pathways exist for workers in those occupations? What new occupations and skills will be in demand?",October 30 2025,,2026-06-19T15:40:53.448656+00:00,ok
https://www.wri.org/research/utilizing-city-utility-partnership-agreements-achieve-climate-and-energy-goals,Utilizing City-Utility Partnership Agreements to Achieve Climate and Energy Goals,Utilizing City-Utility Partnership Agreements to Achieve Climate and Energy Goals,2019-16-09,https://files.wri.org/d8/s3fs-public/utilizing-city-utility-partnership-agreements-achieve-climate-energy-and-goals.pdf,,Utilizing City-Utility Partnership Agreements to Achieve Climate and Energy Goals,"SynopsisU.S. local governments, such as cities and counties, as well as many investor-owned electric utilities, are increasingly setting ambitious climate and energy targets. To achieve these targets, customer-utility innovation and collaboration is essential. Although customers and utilities have traditionally collaborated, these working relationships may need to expand or go further than before to achieve their desired goals and galvanize the market transformation required to address the global climate challenge.",September 16 2019,,2026-06-19T15:40:53.989447+00:00,ok
https://www.wri.org/research/ocean-based-climate-action-2025-ndcs-preliminary-update,The State of Ocean-Based Climate Action in 2025 Nationally Determined Contributions: A Preliminary Update,The State of Ocean-Based Climate Action in 2025 Nationally Determined Contributions: A Preliminary Update,2025-18-11,https://files.wri.org/d8/s3fs-public/2025-11/the-state-of-ocean-based-climate-action-in-2025-nationally-determined-contributions-a-preliminary-update.pdf?VersionId=sxmnE1WrMowZAaJMEkGa5bWXjMaGQtSy,,The State of Ocean-Based Climate Action in 2025 Nationally Determined Contributions: A Preliminary Update,"2025 is a key turning point for translating global climate commitments into action. It is the 10th anniversary of the Paris Agreement and the first full cycle of its implementation, since the conclusion of the Global Stocktake at the 28th Conference of the Parties (COP28) to the United Nations Framework Convention on Climate Change. Countries are expected to move into a five-year phase of delivering enhanced NDCs, which will be submitted before COP30 in November and will typically cover targets out to 2035.",November 18 2025,,2026-06-19T15:40:54.078830+00:00,ok
https://www.wri.org/research/key-policy-issues-green-climate-fund-guide-perplexed,Key Policy Issues in the Green Climate Fund: A Guide for the Perplexed,Key Policy Issues in the Green Climate Fund: A Guide for the Perplexed,2019-25-09,https://files.wri.org/d8/s3fs-public/key-policy-issues-green-climate-fund.pdf,,Key Policy Issues in the Green Climate Fund: A Guide for the Perplexed,"SynopsisThe Green Climate Fund (GCF) is the world’s biggest multilateral climate fund. The Fund seeks to mobilize both public and private finance to support a paradigm shift toward low-emissions and climate-resilient development, balance funding between mitigation and adaptation, achieve a broad array of benefits, and promote gender-responsive policies and activities.",September 25 2019,,2026-06-19T15:40:54.242813+00:00,ok
https://www.wri.org/research/comparative-analysis-national-climate-change-strategies-developing-countries,Comparative Analysis of National Climate Change Strategies in Developing Countries,Comparative Analysis of National Climate Change Strategies in Developing Countries,2009-30-11,https://files.wri.org/d8/s3fs-public/developing_country_actions_table_2009-12.pdf,,Comparative Analysis of National Climate Change Strategies in Developing Countries,"SynopsisThis matrix helps policymakers compare the National Climate Change plans of five developing countries: India, Brazil, China, Mexico and South Africa.",November 30 2009,,2026-06-19T15:40:54.344225+00:00,ok
https://www.wri.org/research/adaptation-planning-under-copenhagen-agreement,Adaptation Planning Under a Copenhagen Agreement,Adaptation Planning Under a Copenhagen Agreement,2009-23-11,https://files.wri.org/d8/s3fs-public/adaptation_planning_under_a_copenhagen_agreement.pdf,,Adaptation Planning Under a Copenhagen Agreement,"SynopsisAs UNFCCC negotiators work to develop shared expectations around adaptation planning, it is critical that they provide a high degree of flexibility to countries, so that planning processes can be domestically “owned” and plans effectively implemented. The UNFCCC should not require countries to undertake specific planning processes or deliver plans in a specific format.",November 23 2009,,2026-06-19T15:40:54.516926+00:00,ok
https://www.wri.org/research/roadmap-100-electrifying-full-us-school-bus-fleet,Roadmap to 100: Electrifying the full US school bus fleet,Roadmap to 100: Electrifying the full US school bus fleet,2025-25-11,https://files.wri.org/d8/s3fs-public/2025-11/roadmap-100-electrifying-full-us-school-bus-fleet.pdf?VersionId=cZB1enl5LOs6Os8JIio4PlVumrhnw61V,,Roadmap to 100: Electrifying the full US school bus fleet,"Today, most U.S. school buses still run on diesel, exposing students—especially those in low-income communities and communities of color—to harmful pollution. ESBs provide meaningful health, climate, economic, and workforce benefits, but several obstacles continue to slow full adoption. This roadmap draws on insights from a 2024 national summit, in-depth interviews across the school bus ecosystem led by the Center for Transportation and the Environment (CTE), and WRI’s synthesis of market data and expert peer review.",November 25 2025,,2026-06-19T15:40:54.539832+00:00,ok
https://www.wri.org/research/voices-congo-basin,Voices From the Congo Basin,Voices From the Congo Basin,2009-04-12,https://files.wri.org/d8/s3fs-public/voices_from_the_congo_basin.pdf,,Voices From the Congo Basin,"SynopsisThis working paper summarizes the feedback and conclusions from a series of workshops for local and indigenous communities in Cameroon and the DRC held in 2008 and 2009, discussing REDD design and implementation.",December 4 2009,,2026-06-19T15:40:54.921196+00:00,ok
https://www.wri.org/research/geospatial-methods-corporate-ghg-accounting-deforestation-and-land-occupation,Geospatial Methods for Corporate GHG Accounting of Deforestation and Land Occupation,Geospatial Methods for Corporate GHG Accounting of Deforestation and Land Occupation,2025-05-12,https://files.wri.org/d8/s3fs-public/2025-12/geospatial-methods-for-corporate-ghg-accounting-of-deforestation-and-land-occupation.pdf?VersionId=S9LfUCZDw1NW5mYAxRXgtdGYtA5xNiJf,,Geospatial Methods for Corporate GHG Accounting of Deforestation and Land Occupation,"Corporate reporting of land-sector greenhouse gas (GHG) emissions is complex, with companies using varied methods to calculate emissions from land use change and land occupation. Although frameworks such as the Greenhouse Gas Protocol offer general accounting guidance, their built-in flexibility in data and methods can lead to inconsistent results across companies and supply chains.",December 5 2025,,2026-06-19T15:40:55.114276+00:00,ok
https://www.wri.org/research/bonds-blended-finance-how-diverse-range-financial-instruments-are-financing-climate,From Bonds to Blended Finance: How a Diverse Range of Financial Instruments Are Financing Climate Adaptation and Resilience,From Bonds to Blended Finance: How a Diverse Range of Financial Instruments Are Financing Climate Adaptation and Resilience,2025-19-11,https://files.wri.org/d8/s3fs-public/2025-11/from-bonds-to-blended-finance.pdf?VersionId=Vp_CflaY_b.nWC_SyHkpNfjwp3GbsMbU,,From Bonds to Blended Finance: How a Diverse Range of Financial Instruments Are Financing Climate Adaptation and Resilience,"This study sheds light on how 11 different types of financial instruments have mobilized capital for climate adaptation. It does so by analyzing the scope and characteristics of instruments used in 162 cases over the past decade. The study is primarily concerned with whether, and how, each financial instrument enables risk reduction or management — the two components of climate adaptation. This study also explores the level and sources of the mobilized capital, as well as the roles of different actors.",November 19 2025,,2026-06-19T15:40:55.339742+00:00,ok
https://www.wri.org/research/broken-promises,Broken Promises,Broken Promises,2009-07-12,https://files.wri.org/d8/s3fs-public/pdf/broken_promises_forest_revenue_sharing_in_cameroon.pdf,,Broken Promises,SynopsisThis Forest Note summarizes findings from case studies of three rural councils in Cameroon regarding implementation of the government's annual forestry fee revenue-sharing system from 2000-2002.,December 7 2009,,2026-06-19T15:40:55.408243+00:00,ok
https://www.wri.org/research/setting-site-water-targets-informed-catchment-context,Setting Site Water Targets Informed By Catchment Context,Setting Site Water Targets Informed By Catchment Context,2019-27-09,https://files.wri.org/d8/s3fs-public/setting-site-water-targets-guide-2019.pdf,,Setting Site Water Targets Informed By Catchment Context,SynopsisThe purpose of this guide is to support companies in setting effective site water targets that are informed by catchment context. This guide introduces three critical elements for setting effective site water targets that:,September 27 2019,,2026-06-19T15:40:55.676688+00:00,ok
https://www.wri.org/research/financing-electric-and-hybrid-electric-buses,Financing Electric and Hybrid-Electric Buses,Financing Electric and Hybrid-Electric Buses,2019-02-10,https://files.wri.org/d8/s3fs-public/financing-electric-hybrid-electric-buses_0.pdf,,Financing Electric and Hybrid-Electric Buses,"SynopsisAs electric and hybrid-electric buses gradually become a reality worldwide, achieving a better understanding of the mechanisms supporting investments in these new technologies as well as their assets is more important than ever. The global electric bus fleet grew about 32 percent in 2018, and it represents the fastest-growing part of the electric vehicle market.",October 2 2019,,2026-06-19T15:40:56.144888+00:00,ok
https://www.wri.org/research/it-should-be-breeze,It Should Be A Breeze,It Should Be A Breeze,2009-08-12,https://files.wri.org/d8/s3fs-public/it_should_be_a_breeze.pdf,,It Should Be A Breeze,"SynopsisThis working paper maps out the structure and value chains of the wind power industry, analyzes its increasing globalization via cross-border trade and investment flows, and formulates recommendations for policymakers for the design of investment and trade policies to help realize wind energy's potential.",December 8 2009,,2026-06-19T15:40:56.543660+00:00,ok
https://www.wri.org/research/statistical-land-use-change-emissions-deforestation-and-land-occupation-crops,Statistical Land Use Change Emissions From Deforestation and Land Occupation for Crops,Statistical Land Use Change Emissions From Deforestation and Land Occupation for Crops,2025-05-12,https://files.wri.org/d8/s3fs-public/2025-12/statistical-land-use-change-emissions-from-deforestation-and-land-occupation-for-crops.pdf?VersionId=eaJ4xINds76.fOqvWmOkJotlkaAdHm_y,,Statistical Land Use Change Emissions From Deforestation and Land Occupation for Crops,"The agriculture, forestry, and other land use (AFOLU) sector contributes approximately 21 percent (11.9 ± 4.4 gigatonnes of carbon dioxide equivalent per year [Gt CO₂e yr⁻¹]) of anthropogenic greenhouse gas (GHG) emissions globally, with land use change (LUC) responsible for about half of this total. Expansion of agricultural commodities into nonagricultural lands is a primary driver of LUC. For many consumer goods companies, these emissions dominate their scope 3 GHG inventories.",December 5 2025,,2026-06-19T15:40:56.824039+00:00,ok
https://www.wri.org/research/emerging-revolution,An Emerging Revolution,An Emerging Revolution,2009-08-12,https://files.wri.org/d8/s3fs-public/an_emerging_revolution.pdf,,An Emerging Revolution,"SynopsisThis working paper examines efforts made by China---the world’s largest gross emitter of greenhouse gases---to create an enabling environment for R&D and innovation in the field of clean technology. Executive SummaryTechnology has long powered human progress, and remains central to global development. In the decades ahead, developing and deploying clean energy, low carbon technologies will also play a crucial role in countering perhaps the biggest global threat of our times: climate change.",December 8 2009,,2026-06-19T15:40:56.856975+00:00,ok
https://www.wri.org/research/forests-balance-sheet,Forests in the Balance Sheet,Forests in the Balance Sheet,2009-11-12,https://files.wri.org/d8/s3fs-public/forests_in_the_balance_sheet.pdf,,Forests in the Balance Sheet,"SynopsisThis working paper analyzes developed country experience to date in relation to implementation of the LULUCF (land use, land use change and forestry) provisions of the Kyoto Protocol.",December 11 2009,,2026-06-19T15:40:57.020859+00:00,ok
https://www.wri.org/research/road-restoration,The Road to Restoration,The Road to Restoration,2019-01-10,https://files.wri.org/d8/s3fs-public/road-to-restoration.pdf,,The Road to Restoration,"Synopsis By declaring the Decade on Ecosystem Restoration, the UN has recognized that there are only 10 years left to restore the world's degraded land. Countries are striving to fight climate change by 2030 through their Paris Agreement commitments and the Sustainable Development Goals (SDGs). But in many cases, their climate and development agenda are disconnected, even though sustainability and development go hand in hand – especially for rural communities.",October 1 2019,,2026-06-19T15:40:57.464544+00:00,ok
https://www.wri.org/research/use-near-real-time-deforestation-alerts,Use of Near-Real-Time Deforestation Alerts,Use of Near-Real-Time Deforestation Alerts,2019-08-10,https://files.wri.org/d8/s3fs-public/use-near-real-time-deforestation-alerts.pdf,,Use of Near-Real-Time Deforestation Alerts,"SynopsisThough satellite-based forest monitoring has improved substantially over the last decade, to the point where deforestation can now be detected on a weekly basis across the tropics, there has been little research into how this information is used for on-the-ground decision making. This paper summarizes the use cases and workflow for users of near-real-time deforestation alerts in Peru, explores the conditions that have enabled the widespread use of this information in the country, and the challenges that users of this data have faced.",October 8 2019,,2026-06-19T15:40:57.487750+00:00,ok
https://www.wri.org/research/transfer-learning-detect-natural-monoculture-and-agroforestry-tree-based-systems-ghana,"Transfer Learning To Detect Natural, Monoculture, and Agroforestry Tree-Based Systems in Ghana Using Remote Sensing","Transfer Learning To Detect Natural, Monoculture, and Agroforestry Tree-Based Systems in Ghana Using Remote Sensing",2025-12-12,https://files.wri.org/d8/s3fs-public/2025-12/transfer-learning-to-detect-natural-monoculture-and-agroforestry-tree-based-systems-in-ghana-using-remote-sensing.pdf?VersionId=GYCsiHkDwZEQu80Kb4sXniXpZnNQIVFl,,"Transfer Learning To Detect Natural, Monoculture, and Agroforestry Tree-Based Systems in Ghana Using Remote Sensing","Differentiating between natural and agricultural trees using remote sensing is essential for assessing ecosystem services, commodity-driven deforestation, and restoration progress. Many existing approaches focus on identifying individual tree commodities, rather than classifying tree systems in a way that is agnostic to species and management practices. This research presents a transfer learning approach for classifying tree-based systems, leveraging spatial embeddings extracted from a pre-trained neural network to improve performance in label-scarce environments.",December 12 2025,,2026-06-19T15:40:57.639758+00:00,ok
https://www.wri.org/research/international-efforts-increase-energy-efficiency-and-opportunities-advance-energy-united,International Efforts to Increase Energy Efficiency and Opportunities to Advance Energy in the United States,International Efforts to Increase Energy Efficiency and Opportunities to Advance Energy in the United States,2019-21-10,https://files.wri.org/d8/s3fs-public/international-efforts-increase-energy-efficiency-opportunities-advance-energy-efficiency-united-states.pdf,,International Efforts to Increase Energy Efficiency and Opportunities to Advance Energy in the United States,"SynopsisOn October 22, WRI Global Director for Energy Jennifer Layke testified in a hearing before the U.S. Senate Committee on Energy and Natural Resources. The hearing, titled “International Efforts to Increase Energy Efficiency and Opportunities to Advance Energy in the United States,” examined international best practices for energy efficiency and how these can inform efforts in the U.S. Jennifer’s testimony focused on international efficiency policies, programs and partnerships, and opportunities to advance energy efficiency in the U.S. through federal action.",October 21 2019,,2026-06-19T15:40:58.096369+00:00,ok
https://www.wri.org/research/community-power-clean-air-lessons-equity-and-inclusion-nairobi-indore-and-jakarta,"Community power for clean air: Lessons in Equity and Inclusion from Nairobi, Indore and Jakarta","Community power for clean air: Lessons in Equity and Inclusion from Nairobi, Indore and Jakarta",2025-18-12,https://files.wri.org/d8/s3fs-public/2025-12/community-power-for-clean-air.pdf?VersionId=77buJnSVdoM0hRxMSrhKxPF5j_QWhgfO,,"Community power for clean air: Lessons in Equity and Inclusion from Nairobi, Indore and Jakarta","About 70 WRI staff, local collaborators, and external experts working at the intersection of air quality, gender, and social inclusion came together in September 2025 to reflect on the work of the Clean Air Catalyst (Catalyst) global partnership as it wrapped up five years of activities. The virtual event provided an opportunity to spotlight and celebrate the role of grassroots women as community leaders and active agents in clean air governance and invited air quality and climate practitioners to center equity in local decision-making and policy going forward.",December 18 2025,,2026-06-19T15:40:58.564085+00:00,ok
https://www.wri.org/research/counting-cash,Counting the Cash,Counting the Cash,2009-14-12,https://files.wri.org/d8/s3fs-public/counting_the_cash.pdf,,Counting the Cash,"SynopsisThis working paper explores the main issues associated with the measurement, reporting and verification (MRV) of finance in the post-2012 climate regime.",December 14 2009,,2026-06-19T15:40:58.667076+00:00,ok
https://www.wri.org/research/scale-illicit-trade-pacific-ocean-marine-resources,The Scale of Illicit Trade in Pacific Ocean Marine Resources,The Scale of Illicit Trade in Pacific Ocean Marine Resources,2019-22-10,https://files.wri.org/d8/s3fs-public/scale-illicit-trade-pacific-ocean-marine-resources.pdf,,The Scale of Illicit Trade in Pacific Ocean Marine Resources,"SynopsisThe paper quantitatively determines the impacts from illicit trade in marine resources the Pacific Ocean. The purpose of the analysis is to inform the country engagement at APEC in November and motivate action on illegal, unreported and unregulated fishing (IUU). The volume of unreported marine catch that is illegally traded in the Pacific Ocean is estimated to be 3.7 million to 7.2 million tonnes per annum. The loss in gross revenues to the formal economy from illegal trade is estimated to be $4.3 billion to $8.3 billion annually.",October 22 2019,,2026-06-19T15:40:58.805302+00:00,ok
https://www.wri.org/research/connecting-climate-action-and-environmental-human-rights-defense,Connecting Climate Action and Environmental Human Rights Defense,Connecting Climate Action and Environmental Human Rights Defense,2025-31-12,https://files.wri.org/d8/s3fs-public/2025-12/connecting-climate-action-and-environmental-human-rights-defense.pdf?VersionId=ZeQ.c2mFb1TYi09DV44uR7s8EF3ZFl1Z,,Connecting Climate Action and Environmental Human Rights Defense,"This working paper explores the critical yet underrecognized role of environmental human rights defenders (EHRDs) in global climate governance. Through a narrative review of 170 academic publications from 2015–2025, the authors analyze how identity groups—Indigenous Peoples, women, youth, and local communities—act as environmental defenders through their stewardship of land, advocacy, traditional knowledge, and participation in climate policy processes.",December 31 2025,,2026-06-19T15:40:58.840560+00:00,ok
https://www.wri.org/research/bridging-information-gap,Bridging the Information Gap,Bridging the Information Gap,2009-31-10,https://files.wri.org/d8/s3fs-public/pdf/bridging_the_information_gap.pdf,,Bridging the Information Gap,SynopsisThis Forest Note puts forward a systematic approach to analyzing the Indonesian forestry sector in order to identify which forest laws and regulations are being disobeyed and where.,October 31 2009,,2026-06-19T15:40:59.256911+00:00,ok
https://www.wri.org/research/public-sector-measures-conserve-and-restore-forests-overcoming-economic-and-political,Public-Sector Measures to Conserve and Restore Forests: Overcoming Economic and Political Economy Barriers,Public-Sector Measures to Conserve and Restore Forests: Overcoming Economic and Political Economy Barriers,2019-07-11,https://files.wri.org/d8/s3fs-public/public-sector-measures-conserve-restore-forests.pdf,,Public-Sector Measures to Conserve and Restore Forests: Overcoming Economic and Political Economy Barriers,"SynopsisThis working paper is a contribution to the FOLU 2019 report, Growing Better: Ten Critical Transitions to Transform Food and Land Use. The paper answers four questions: Why are forests critical to economic development and human well-being? What public sector measures could conserve and restore forests? Why haven’t these public measures sufficiently worked at scale yet? How can one overcome the economic and political economy barriers to these measures?",November 7 2019,,2026-06-19T15:40:59.656862+00:00,ok
https://www.wri.org/research/how-baywide-nutrient-trading-could-benefit-pennsylvania-farms,How Baywide Nutrient Trading Could Benefit Pennsylvania Farms,How Baywide Nutrient Trading Could Benefit Pennsylvania Farms,2010-05-08,https://files.wri.org/d8/s3fs-public/how_baywide_nutrient_trading_could_benefit_pennsylvania_farms.pdf,,How Baywide Nutrient Trading Could Benefit Pennsylvania Farms,SynopsisThis working paper evaluates the opportunities for Pennsylvania farms to sell nutrient credits in a proposed nutrient trading program in the Chesapeake Bay Watershed.,August 5 2010,,2026-06-19T15:40:59.857087+00:00,ok
https://www.wri.org/research/surabaya-legacy-participatory-upgrading-informal-settlements,Surabaya: The Legacy of Participatory Upgrading of Informal Settlements,Surabaya: The Legacy of Participatory Upgrading of Informal Settlements,2019-13-11,https://files.wri.org/d8/s3fs-public/surabaya-legacy-participatory-upgrading-informal-settlements.pdf,,Surabaya: The Legacy of Participatory Upgrading of Informal Settlements,"SynopsisThis case study in the World Resources Report (WRR), Towards a More Equal City, describes the history of Surabaya, Indonesia’s inclusive housing policy and how the Kampung Improvement Program (KIP) became a model for in situ slum upgrading efforts both nationwide and internationally. KIPs put residents at the heart of upgrading work and brought basic infrastructure and services to traditional urban neighborhoods called kampung.",November 13 2019,,2026-06-19T15:41:00.078384+00:00,ok
https://www.wri.org/research/land-restoration-planting-proof-guide-monitoring-reporting-and-verification,"Land Restoration From Planting to Proof: A Guide to Monitoring, Reporting, and Verification","Land Restoration From Planting to Proof: A Guide to Monitoring, Reporting, and Verification",2026-12-01,https://files.wri.org/d8/s3fs-public/2026-01/land-restoration-from-planting-to-proof.pdf?VersionId=nQtMOUt205LQomyEWp8r4weFj3yzoVSt,,"Land Restoration From Planting to Proof: A Guide to Monitoring, Reporting, and Verification",Local land restoration projects and their financiers need accurate data to solve problems and celebrate success. But existing monitoring systems are too complex and expensive to scale across thousands of restoration sites.,January 12 2026,,2026-06-19T15:41:00.192236+00:00,ok
https://www.wri.org/research/forest-based-climate-mitigation-lessons-redd-implementation,Forest-Based Climate Mitigation: Lessons from REDD+ Implementation,Forest-Based Climate Mitigation: Lessons from REDD+ Implementation,2019-14-11,https://files.wri.org/d8/s3fs-public/forest-based-climate-mitigation_0.pdf,,Forest-Based Climate Mitigation: Lessons from REDD+ Implementation,"SynopsisThis issue brief is based on a 2018 working paper and summarizes the REDD+ experience over the past decade, taking stock of lessons learned from REDD+ implementation to inform future forest-based climate mitigation activities.",November 14 2019,,2026-06-19T15:41:00.861309+00:00,ok
https://www.wri.org/research/using-renewables-electric-vehicle-demand-review-utility-program-designs-and-implementation,Using Renewables for Electric Vehicle Demand: A Review of Utility Program Designs and Implementation Strategies,Using Renewables for Electric Vehicle Demand: A Review of Utility Program Designs and Implementation Strategies,2019-19-11,https://files.wri.org/d8/s3fs-public/renewables-for-ev-demand.pdf,,Using Renewables for Electric Vehicle Demand: A Review of Utility Program Designs and Implementation Strategies,"SynopsisThis paper explores the range of approaches and emerging program designs currently used in the United States to match EV loads and renewable energy, with an emphasis on methods that more closely link the timing and location of the EV demand with renewable energy supply.",November 19 2019,,2026-06-19T15:41:01.042774+00:00,ok
https://www.wri.org/research/transparency-participation-and-accountability-financing-climate-action,"Transparency, Participation, and Accountability in Financing Climate Action","Transparency, Participation, and Accountability in Financing Climate Action",2026-17-02,https://files.wri.org/d8/s3fs-public/2026-02/transparency-participation-accountability-financing-climate-action.pdf?VersionId=acQb64hq01ac.4HTwA6ACSOmbqo1IS3_,,"Transparency, Participation, and Accountability in Financing Climate Action","This report will explain the role of open governance in climate finance and the importance of each principle to ensuring climate finance is used efficiently and effectively for climate action. It will identify the degree to which climate finance is currently managed with transparency, participation, and accountability. The focus will be on the three primary groupings of institutions that govern climate funding: domestic government institutions, multilateral and bilateral financial institutions, and private investors.",February 17 2026,,2026-06-19T15:41:01.217397+00:00,ok
https://www.wri.org/research/ccs-china,CCS in China,CCS in China,2010-01-08,https://files.wri.org/d8/s3fs-public/pdf/ccs_in_china.pdf,,CCS in China,"SynopsisThis brief frames how carbon dioxide capture and storage (CCS) might be regulated within the Chinese environmental policy context, with an emphasis on ensuring protection of people and the environment.",August 1 2010,,2026-06-19T15:41:01.248507+00:00,ok
https://www.wri.org/research/bottom-line-offsets,Bottom Line on Offsets,Bottom Line on Offsets,2010-01-08,https://files.wri.org/d8/s3fs-public/pdf/bottom_line_offsets.pdf,,Bottom Line on Offsets,"SynopsisOnce internal mitigation opportunities have been maximized, carbon markets provide another option for businesses to reduce their carbon footprints and support emission reduction projects. This fact sheet answers common questions about what types of projects can generate offsets, how reputable offsets are created, and how business can use them.",August 1 2010,,2026-06-19T15:41:01.365723+00:00,ok
https://www.wri.org/research/beef-purchasing-food-service-considerations-companies-balancing-climate-and-other-priorities,Beef Purchasing in Food Service: Considerations for Companies on Balancing Climate and Other Priorities,Beef Purchasing in Food Service: Considerations for Companies on Balancing Climate and Other Priorities,2026-15-01,https://files.wri.org/d8/s3fs-public/2026-01/beef-purchasing-food-service.pdf?VersionId=_VZbI7U6UAQsb800tIx2MbQYXZvSrusy,,Beef Purchasing in Food Service: Considerations for Companies on Balancing Climate and Other Priorities,"This report examines the availability of verifiable lower-emissions beef in the U.S. and Europe and outlines best practices for producing it, helping food buyers better understand both the challenges and opportunities to reduce emissions from the beef they procure.",January 15 2026,,2026-06-19T15:41:01.512149+00:00,ok
https://www.wri.org/research/greenhouse-gas-protocol-us-public-sector,The Greenhouse Gas Protocol for the U.S. Public Sector,The Greenhouse Gas Protocol for the U.S. Public Sector,2010-04-10,https://files.wri.org/d8/s3fs-public/pdf/ghg_protocol_for_the_us_public_sector.pdf,,The Greenhouse Gas Protocol for the U.S. Public Sector,"SynopsisThis report provides tailored guidance to interpret the GHG Protocol Corporate Accounting and Reporting Standard specifically for the public sector. For more information on the Greenhouse Gas Protocol, please visit https://www.ghgprotocol.org/",October 4 2010,,2026-06-19T15:41:01.689867+00:00,ok
https://www.wri.org/research/playbook-food-retailers-reduce-consumer-food-waste,A Playbook for Food Retailers to Reduce Consumer Food Waste,A Playbook for Food Retailers to Reduce Consumer Food Waste,2026-04-02,https://files.wri.org/d8/s3fs-public/2026-02/a-playbook-for-food-retailers-to-reduce-consumer-food-waste.pdf?VersionId=gaGSZ2ACSwrxv4XsUl3JP5DfQb5_q1h6,,A Playbook for Food Retailers to Reduce Consumer Food Waste,"Over 60% of food waste occurs in households, costing families thousands each year. With food prices at record highs, helping shoppers waste less and get more value in store builds trust, loyalty, and real impact.Retailers want to help but need solutions that work at scale. Many retailer efforts to address food waste focus on operational waste, which is essential but not enough.",February 4 2026,,2026-06-19T15:41:01.901641+00:00,ok
https://www.wri.org/research/tracking-transformative-forest-actions-reduce-emissions,Tracking Transformative Forest Actions to Reduce Emissions,Tracking Transformative Forest Actions to Reduce Emissions,2010-29-07,https://files.wri.org/d8/s3fs-public/tracking_transformative_forest_actions_to_reduce_emissions.pdf,,Tracking Transformative Forest Actions to Reduce Emissions,"SynopsisThis working paper explores the types of information and supporting data necessary to ensure that national strategies to reduce emissions are developed and implemented effectively. It does so by focusing on measures to address illegal logging, drawing on specific strategies and recommendations from Peru and Indonesia.",July 29 2010,,2026-06-19T15:41:02.050818+00:00,ok
https://www.wri.org/research/making-sense-article-6-key-issues-and-whats-stake,Making Sense of Article 6: Key Issues and What's at Stake,Making Sense of Article 6: Key Issues and What's at Stake,2019-02-12,https://files.wri.org/d8/s3fs-public/making-sense-article-6.pdf,,Making Sense of Article 6: Key Issues and What's at Stake,"SynopsisParties to the United Nations Framework Convention on Climate Change (UNFCCC) will meet in Madrid, Spain, in December 2019 to finalize the rule book for the Paris Agreement, among other tasks. An essential element of discussions concerns Article 6, which provides for international cooperation through carbon markets. This working paper provides an overview of the key remaining issues being negotiated under Article 6; it explains each issue, what Parties disagree on, and what is at stake.",December 2 2019,,2026-06-19T15:41:02.072806+00:00,ok
https://www.wri.org/research/exploring-productivity-and-climate-change-mitigation-potential-transitions-pasture,Exploring the Productivity and Climate Change Mitigation Potential of Transitions From Pasture to Silvopasture in the Eastern United States,Exploring the Productivity and Climate Change Mitigation Potential of Transitions From Pasture to Silvopasture in the Eastern United States,2026-09-03,https://files.wri.org/d8/s3fs-public/2026-02/exploring-the-productivity-and-climate-change-mitigation-potential-of-transitions-from-pasture-to-silvopasture-in-the-eastern-united-states.pdf?VersionId=8Hdl0coHMPBH1xWT5pQRPQepWoLR8shh,,Exploring the Productivity and Climate Change Mitigation Potential of Transitions From Pasture to Silvopasture in the Eastern United States,"Silvopasture, the integration of trees with livestock and forage, has been widely promoted as a major climate mitigation opportunity in the wetter eastern United States. This working paper reviews the evidence behind those claims and asks whether converting eastern United States pasturelands to silvopasture can meaningfully reduce net greenhouse gas emissions while maintaining animal yields, and what strategies could make that realistic.",March 9 2026,,2026-06-19T15:41:02.093736+00:00,ok
https://www.wri.org/research/emerging-green-standards-cement-and-steel-decarbonization,Emerging Green Standards for Cement and Steel Decarbonization,Emerging Green Standards for Cement and Steel Decarbonization,2026-20-02,https://files.wri.org/d8/s3fs-public/2026-02/emerging-green-standards-for-cement-and-steel-decarbonization.pdf?VersionId=427IAt59ZaTe6K.F8mwmrFuND35rG8ME,,Emerging Green Standards for Cement and Steel Decarbonization,"Heavy industries like steel and cement account for approximately 15% of global emissions. Decarbonizing these products is therefore essential to reaching global and national emissions reduction targets. With this understanding, governments and nongovernmental actors have taken steps to establish emissions benchmarking and reporting for these industries, with the goal of promoting low-carbon products through industrial decarbonization policies.",February 20 2026,,2026-06-19T15:41:02.154574+00:00,ok
